shipment_id,lane_id,carrier_id,shipment_mode,pickup_date,promised_delivery_date,delivery_date,weight_lbs,freight_cost,shipment_status,delay_reason
55469,4,7,LTL,2024-10-17,2024-10-18,2024-10-17,1310.7,1140.77,Delivered,
55470,11,2,Air,2026-03-11,2026-03-17,2026-03-16,84.4,2605.55,Delivered,
55471,2,4,LTL,2025-07-26,2025-07-27,2025-07-31,4638.5,997.67,Delivered,Capacity Constraint
55472,5,7,LTL,2026-03-22,2026-03-23,2026-03-22,2093.3,449.33,Delivered,
55473,2,1,Parcel,2025-03-14,2025-03-15,2025-03-15,6.1,33.8,Delivered,
55474,4,1,LTL,2024-10-30,2024-10-31,2024-10-31,2527.7,1799.99,Delivered,
55475,7,5,LTL,2024-10-21,2024-10-22,2024-10-22,1729.9,864.99,Delivered,
55476,13,3,Air,2025-02-25,2025-03-01,2025-02-27,1333.1,7644.74,Delivered,
55477,8,1,Parcel,2026-02-02,2026-02-09,2026-02-08,55.3,144.73,Delivered,
55478,6,5,LTL,2026-02-02,2026-02-03,2026-02-02,4028.0,432.54,Delivered,
55479,5,7,Parcel,2025-05-07,2025-05-08,2025-05-07,68.3,108.04,Delivered,
55480,5,8,Parcel,2024-08-17,2024-08-18,2024-08-18,20.9,110.35,Delivered,
55481,6,5,LTL,2025-02-18,2025-02-19,2025-02-19,2661.6,760.54,Delivered,
55482,1,8,FTL,2026-01-10,2026-01-11,2026-01-10,27713.6,3873.99,Delivered,
55483,5,4,Parcel,2025-07-15,2025-07-16,2025-07-16,24.6,45.27,Delivered,
55484,14,2,Air,2026-01-25,2026-01-30,2026-01-28,360.0,5650.68,Delivered,
55485,6,6,Parcel,2025-05-26,2025-05-27,2025-05-27,13.0,108.1,Delivered,
55486,2,8,LTL,2025-05-19,2025-05-20,2025-05-20,1885.5,1268.09,Delivered,
55487,6,1,LTL,2025-01-27,2025-01-28,2025-01-28,3598.0,805.14,Delivered,
55488,8,8,FTL,2024-10-31,2024-11-07,2024-11-12,10876.6,3898.96,Delivered,Weather
55489,2,1,LTL,2025-07-02,2025-07-03,2025-07-02,3389.9,1428.38,Delivered,
55490,3,1,LTL,2025-03-04,2025-03-08,2025-03-07,1107.5,1586.64,Delivered,
55491,1,5,LTL,2025-03-03,2025-03-04,2025-03-03,4856.8,569.34,Delivered,
55492,5,4,LTL,2025-12-17,2025-12-18,2025-12-17,2254.2,629.71,Delivered,
55493,4,7,FTL,2025-11-01,2025-11-02,2025-11-01,8580.6,3543.04,Delivered,
55494,1,8,LTL,2025-08-01,2025-08-02,2025-08-03,4876.3,328.95,Delivered,Warehouse Delay
55495,5,7,LTL,2025-03-06,2025-03-07,2025-03-06,1679.0,1839.71,Delivered,
55496,10,2,Air,2025-09-14,2025-09-18,2025-09-17,530.3,4681.43,Delivered,
55497,11,2,Air,2026-06-08,2026-06-14,2026-06-13,1663.3,2168.48,Delivered,
55498,6,4,LTL,2026-01-27,2026-01-28,2026-02-01,4860.0,1912.84,Delivered,Driver Shortage
55499,1,5,FTL,2025-02-10,2025-02-11,2025-02-10,22059.1,4259.29,Delivered,
55500,8,7,LTL,2025-11-30,2025-12-07,2025-12-06,386.7,964.17,Delivered,
55501,2,5,LTL,2025-10-05,2025-10-06,2025-10-05,2088.2,888.37,Delivered,
55502,7,1,LTL,2024-11-06,2024-11-07,2024-11-07,3616.9,1668.76,Delivered,
55503,4,4,LTL,2024-10-17,2024-10-18,2024-10-18,3576.9,695.54,Delivered,
55504,7,5,LTL,2026-06-02,2026-06-03,2026-06-03,3912.2,534.86,Delivered,
55505,5,8,Parcel,2026-04-27,2026-04-28,2026-05-03,63.1,26.99,Delivered,Capacity Constraint
55506,8,1,Parcel,2026-06-11,2026-06-18,2026-06-18,36.6,134.71,Delivered,
55507,9,5,LTL,2026-02-05,2026-02-08,2026-02-08,1525.5,1626.96,Delivered,
55508,7,8,LTL,2025-05-07,2025-05-08,2025-05-08,603.3,1700.85,Delivered,
55509,5,1,LTL,2025-02-26,2025-02-27,2025-02-26,358.2,1968.9,Delivered,
55510,9,8,LTL,2024-10-21,2024-10-24,2024-10-24,4556.2,429.7,Delivered,
55511,9,4,LTL,2026-03-17,2026-03-20,2026-03-19,4301.9,1730.66,Delivered,
55512,4,5,LTL,2026-04-15,2026-04-16,,2628.2,1879.59,Cancelled,
55513,1,4,FTL,2024-08-02,2024-08-03,2024-08-02,33060.2,3357.24,Delivered,
55514,9,5,FTL,2026-01-29,2026-02-01,2026-01-30,11007.5,1806.72,Delivered,
55515,3,6,LTL,2025-04-06,2025-04-10,2025-04-09,1374.1,752.6,Delivered,
55516,9,1,Parcel,2024-12-10,2024-12-13,2024-12-11,24.9,105.61,Delivered,
55517,6,5,LTL,2025-10-25,2025-10-26,2025-10-29,4873.1,503.71,Delivered,Weather
55518,16,3,Air,2024-12-12,2024-12-18,2024-12-16,942.1,5898.35,Delivered,
55519,5,5,LTL,2026-06-03,2026-06-04,2026-06-04,4086.6,435.27,Delivered,
55520,13,2,Air,2024-10-18,2024-10-22,2024-10-20,1890.3,4060.79,Delivered,
55521,4,4,LTL,2026-04-10,2026-04-11,2026-04-15,2263.7,1882.8,Delivered,Mechanical Issue
55522,8,8,Parcel,2026-04-15,2026-04-22,2026-04-20,37.9,148.87,Delivered,
55523,1,7,Parcel,2026-02-21,2026-02-22,2026-02-21,8.3,61.67,Delivered,
55524,14,2,Air,2026-01-28,2026-02-02,2026-02-07,1397.7,3679.44,Delivered,Mechanical Issue
55525,2,5,LTL,2026-04-03,2026-04-04,2026-04-04,493.4,1470.86,Delivered,
55526,9,6,LTL,2024-08-27,2024-08-30,2024-08-28,2152.3,1692.62,Delivered,
55527,2,8,LTL,2024-07-14,2024-07-15,2024-07-15,4750.4,1446.74,Delivered,
55528,4,1,LTL,2025-03-06,2025-03-07,2025-03-06,1892.4,734.52,Delivered,
55529,4,7,FTL,2024-07-29,2024-07-30,,38646.9,2778.08,Cancelled,
55530,5,7,LTL,2024-11-24,2024-11-25,2024-11-25,4850.5,1357.94,Delivered,
55531,5,4,LTL,2025-10-20,2025-10-21,2025-10-20,4370.1,702.59,Delivered,
55532,6,6,FTL,2025-08-15,2025-08-16,2025-08-15,13644.4,2285.27,Delivered,
55533,2,7,Parcel,2024-11-09,2024-11-10,2024-11-09,73.0,71.6,Delivered,
55534,8,5,LTL,2024-09-24,2024-10-01,2024-10-01,871.0,1174.88,Delivered,
55535,2,6,Parcel,2025-01-29,2025-01-30,2025-01-30,60.7,132.09,Delivered,
55536,3,5,LTL,2026-03-17,2026-03-21,2026-03-19,4390.8,1123.73,Delivered,
55537,1,7,LTL,2025-07-25,2025-07-26,2025-07-26,2332.0,1969.01,Delivered,
55538,5,5,LTL,2025-04-15,2025-04-16,2025-04-16,824.4,1761.09,Delivered,
55539,3,5,LTL,2025-09-12,2025-09-16,2025-09-15,3218.2,1339.15,Delivered,
55540,7,6,Parcel,2026-07-05,2026-07-06,2026-07-06,55.7,37.08,Delivered,
55541,4,5,FTL,2025-06-30,2025-07-01,2025-06-30,25174.9,4161.42,Delivered,
55542,7,8,LTL,2025-07-09,2025-07-10,2025-07-15,4404.9,549.99,Delivered,Other
55543,5,8,Parcel,2026-03-16,2026-03-17,2026-03-17,20.5,28.31,Delivered,
55544,1,5,LTL,2026-06-30,2026-07-01,2026-07-01,2855.0,686.63,Delivered,
55545,14,3,Air,2024-12-05,2024-12-10,2024-12-08,1023.1,6197.33,Delivered,
55546,1,4,LTL,2025-05-25,2025-05-26,2025-05-25,1751.8,1583.94,Delivered,
55547,14,2,Air,2025-10-22,2025-10-27,2025-10-25,597.2,3267.51,Delivered,
55548,2,7,LTL,2025-05-18,2025-05-19,2025-05-19,2375.6,697.85,Delivered,
55549,16,2,Air,2026-05-26,2026-06-01,2026-05-30,216.9,1900.18,Delivered,
55550,7,7,FTL,2025-10-24,2025-10-25,2025-10-25,31693.4,2700.25,Delivered,
55551,2,7,LTL,2024-10-26,2024-10-27,2024-10-26,1441.2,1298.58,Delivered,
55552,7,7,Parcel,2024-07-15,2024-07-16,2024-07-15,23.4,86.75,Delivered,
55553,11,2,Air,2025-03-31,2025-04-06,2025-04-04,135.1,3207.42,Delivered,
55554,8,5,LTL,2025-07-22,2025-07-29,2025-07-29,4308.9,1700.97,Delivered,
55555,1,6,FTL,2025-12-16,2025-12-17,2025-12-17,16400.6,1581.37,Delivered,
55556,9,4,LTL,2024-10-31,2024-11-03,2024-11-01,1290.1,1010.89,Delivered,
55557,6,1,LTL,2025-04-02,2025-04-03,2025-04-02,1544.6,767.4,Delivered,
55558,15,3,Air,2024-11-27,2024-12-04,2024-12-02,455.0,8245.98,Delivered,
55559,9,4,FTL,2026-06-03,2026-06-06,2026-06-05,8875.0,4221.32,Delivered,
55560,1,8,FTL,2025-07-26,2025-07-27,2025-07-31,22233.7,4334.44,Delivered,Warehouse Delay
55561,8,5,Parcel,2026-01-30,2026-02-06,2026-02-06,6.1,103.61,Delivered,
55562,13,3,Air,2024-11-03,2024-11-07,2024-11-05,1690.4,8543.33,Delivered,
55563,4,4,FTL,2025-08-03,2025-08-04,2025-08-03,18017.0,1969.18,Delivered,
55564,3,6,LTL,2026-02-10,2026-02-14,2026-02-13,4011.6,1270.56,Delivered,
55565,7,8,FTL,2025-12-15,2025-12-16,2025-12-15,22634.2,2089.45,Delivered,
55566,7,5,LTL,2024-11-15,2024-11-16,2024-11-16,2391.5,753.39,Delivered,
55567,9,8,LTL,2024-08-21,2024-08-24,2024-08-22,4183.6,921.19,Delivered,
55568,4,1,LTL,2024-11-21,2024-11-22,2024-11-21,2747.9,1751.77,Delivered,
55569,14,2,Air,2024-10-23,2024-10-28,2024-10-31,514.3,2599.15,Delivered,Customs Hold
55570,10,3,Air,2026-03-08,2026-03-12,2026-03-11,1650.0,8537.67,Delivered,
55571,3,4,LTL,2024-07-15,2024-07-19,2024-07-18,1352.2,1180.77,Delivered,
55572,7,4,LTL,2025-01-30,2025-01-31,2025-02-05,1568.8,1367.56,Delivered,Other
55573,7,8,LTL,2024-09-17,2024-09-18,2024-09-18,913.1,1011.72,Delivered,
55574,6,6,LTL,2025-04-10,2025-04-11,2025-04-11,3112.4,607.07,Delivered,
55575,1,4,LTL,2024-07-16,2024-07-17,2024-07-16,4949.1,1480.11,Delivered,
55576,9,5,LTL,2024-09-15,2024-09-18,2024-09-17,2451.4,1221.8,Delivered,
55577,9,1,LTL,2024-12-19,2024-12-22,2024-12-22,3187.5,842.84,Delivered,
55578,1,4,Parcel,2024-12-30,2024-12-31,2024-12-30,59.0,56.7,Delivered,
55579,1,5,FTL,2024-10-29,2024-10-30,2024-10-30,39439.2,2084.35,Delivered,
55580,11,3,Air,2025-12-03,2025-12-09,2025-12-09,360.0,5679.42,Delivered,
55581,3,1,FTL,2025-06-06,2025-06-10,2025-06-09,10821.1,2352.23,Delivered,
55582,8,8,FTL,2024-07-25,2024-08-01,2024-08-01,17252.3,2069.1,Delivered,
55583,5,8,FTL,2024-10-30,2024-10-31,2024-10-30,24994.1,1857.09,Delivered,
55584,2,6,LTL,2025-06-14,2025-06-15,2025-06-15,2910.5,1681.25,Delivered,
55585,14,3,Air,2025-07-23,2025-07-28,2025-07-31,1822.8,4122.02,Delivered,Capacity Constraint
55586,6,6,LTL,2024-09-12,2024-09-13,2024-09-12,361.7,830.26,Delivered,
55587,2,6,Parcel,2025-05-31,2025-06-01,2025-06-01,6.7,45.39,Delivered,
55588,1,5,FTL,2026-01-22,2026-01-23,2026-01-23,11062.6,2216.37,Delivered,
55589,7,7,LTL,2026-04-24,2026-04-25,2026-04-29,4647.1,580.29,Delivered,Capacity Constraint
55590,4,5,LTL,2025-06-21,2025-06-22,2025-06-26,958.2,1288.91,Delivered,Mechanical Issue
55591,2,1,Parcel,2025-02-14,2025-02-15,2025-02-15,62.4,84.7,Delivered,
55592,9,6,FTL,2025-12-21,2025-12-24,2025-12-24,21722.0,3420.35,Delivered,
55593,13,3,Air,2025-03-28,2025-04-01,2025-04-01,1042.4,5868.37,Delivered,
55594,1,6,LTL,2025-10-16,2025-10-17,2025-10-17,3307.0,650.24,Delivered,
55595,8,1,Parcel,2025-06-24,2025-07-01,,59.4,85.12,Cancelled,
55596,4,1,LTL,2025-04-11,2025-04-12,2025-04-11,3738.0,940.98,Delivered,
55597,16,3,Air,2026-03-28,2026-04-03,2026-04-01,326.4,684.32,Delivered,
55598,3,4,LTL,2026-05-20,2026-05-24,2026-05-27,2257.6,1942.47,Delivered,Mechanical Issue
55599,5,5,LTL,2025-02-19,2025-02-20,2025-02-19,1393.3,1970.45,Delivered,
55600,3,4,Parcel,2025-10-09,2025-10-13,2025-10-11,64.1,27.23,Delivered,
55601,1,7,LTL,2025-07-19,2025-07-20,2025-07-20,440.3,1393.08,Delivered,
55602,8,8,FTL,2026-01-13,2026-01-20,2026-01-20,24738.0,2460.2,Delivered,
55603,5,6,LTL,2025-11-01,2025-11-02,2025-11-01,2728.4,1766.99,Delivered,
55604,16,3,Air,2025-05-29,2025-06-04,2025-06-03,1548.2,1861.88,Delivered,
55605,7,8,LTL,2026-04-23,2026-04-24,2026-04-23,3866.9,1098.75,Delivered,
55606,5,5,LTL,2025-08-13,2025-08-14,2025-08-14,732.6,430.79,Delivered,
55607,3,5,LTL,2025-12-10,2025-12-14,2025-12-13,3652.1,667.52,Delivered,
55608,15,3,Air,2025-04-21,2025-04-28,2025-04-27,1537.2,3942.23,Delivered,
55609,9,4,LTL,2025-08-09,2025-08-12,2025-08-11,4148.2,1217.29,Delivered,
55610,2,1,LTL,2024-11-09,2024-11-10,2024-11-10,3871.7,1909.5,Delivered,
55611,13,2,Air,2025-05-17,2025-05-21,2025-05-19,1249.7,7472.58,Delivered,
55612,8,5,LTL,2024-10-10,2024-10-17,2024-10-15,3513.7,319.99,Delivered,
55613,3,5,Parcel,2025-06-11,2025-06-15,2025-06-15,6.1,136.92,Delivered,
55614,7,5,Parcel,2024-08-22,2024-08-23,2024-08-22,42.8,86.84,Delivered,
55615,4,5,FTL,2025-11-13,2025-11-14,2025-11-14,32434.9,3413.7,Delivered,
55616,6,5,FTL,2024-11-20,2024-11-21,2024-11-20,38212.4,2184.54,Delivered,
55617,4,6,Parcel,2026-01-23,2026-01-24,2026-01-23,69.6,91.57,Delivered,
55618,1,4,FTL,2025-12-10,2025-12-11,2025-12-11,24670.6,2636.23,Delivered,
55619,6,7,FTL,2026-05-06,2026-05-07,2026-05-06,35539.3,3469.26,Delivered,
55620,3,5,FTL,2025-10-27,2025-10-31,2025-11-01,21758.0,1833.31,Delivered,Mechanical Issue
55621,4,4,LTL,2026-06-10,2026-06-11,2026-06-11,1161.3,1761.68,Delivered,
55622,13,2,Air,2026-06-01,2026-06-05,2026-06-04,1704.2,8943.15,Delivered,
55623,15,3,Air,2026-05-06,2026-05-13,2026-05-12,163.1,652.21,Delivered,
55624,7,6,LTL,2025-02-19,2025-02-20,2025-02-19,1678.3,1593.03,Delivered,
55625,9,4,FTL,2024-11-03,2024-11-06,2024-11-09,22312.2,1323.2,Delivered,Weather
55626,1,5,LTL,2025-09-04,2025-09-05,2025-09-05,267.5,1219.26,Delivered,
55627,5,7,FTL,2025-08-26,2025-08-27,2025-08-26,11569.3,1510.69,Delivered,
55628,8,4,LTL,2025-10-06,2025-10-13,2025-10-11,3020.6,1454.04,Delivered,
55629,3,6,LTL,2025-12-17,2025-12-21,2025-12-20,2313.1,891.4,Delivered,
55630,5,7,FTL,2026-04-14,2026-04-15,2026-04-14,28793.4,3140.07,Delivered,
55631,7,1,LTL,2026-05-31,2026-06-01,2026-05-31,2233.8,774.11,Delivered,
55632,4,6,Parcel,2025-12-12,2025-12-13,2025-12-13,36.0,85.25,Delivered,
55633,4,1,LTL,2026-01-28,2026-01-29,,1311.1,808.57,Cancelled,
55634,16,2,Air,2025-10-28,2025-11-03,2025-11-01,1642.3,2537.93,Delivered,
55635,5,8,LTL,2025-09-11,2025-09-12,2025-09-12,2984.3,510.73,Delivered,
55636,6,4,LTL,2025-10-23,2025-10-24,2025-10-23,3913.9,489.09,Delivered,
55637,9,5,Parcel,2024-12-14,2024-12-17,2024-12-15,42.8,101.88,Delivered,
55638,13,3,Air,2025-08-10,2025-08-14,2025-08-12,491.6,8998.57,Delivered,
55639,1,4,LTL,2024-12-14,2024-12-15,2024-12-15,290.3,455.82,Delivered,
55640,3,5,Parcel,2024-10-31,2024-11-04,2024-11-04,7.5,29.07,Delivered,
55641,9,7,Parcel,2025-10-27,2025-10-30,2025-10-29,15.5,91.28,Delivered,
55642,15,3,Air,2025-11-23,2025-11-30,2025-11-28,507.4,5611.8,Delivered,
55643,9,7,LTL,2024-12-19,2024-12-22,2024-12-21,728.8,1742.19,Delivered,
55644,10,3,Air,2025-09-04,2025-09-08,2025-09-07,1195.2,6709.28,Delivered,
55645,7,7,LTL,2026-04-22,2026-04-23,2026-04-24,4154.0,1132.85,Delivered,Capacity Constraint
55646,7,1,FTL,2024-11-23,2024-11-24,2024-11-23,15147.0,4004.81,Delivered,
55647,4,7,FTL,2025-08-15,2025-08-16,2025-08-15,15287.3,4107.27,Delivered,
55648,4,7,LTL,2025-01-31,2025-02-01,2025-02-01,4464.4,1335.96,Delivered,
55649,4,8,LTL,2025-04-30,2025-05-01,2025-05-01,4662.0,1860.06,Delivered,
55650,2,4,FTL,2025-06-29,2025-06-30,2025-06-29,23549.1,2931.24,Delivered,
55651,3,8,LTL,2025-10-24,2025-10-28,2025-10-27,2672.6,1789.1,Delivered,
55652,6,6,LTL,2025-12-15,2025-12-16,2025-12-15,1109.8,1670.04,Delivered,
55653,4,7,LTL,2026-04-15,2026-04-16,2026-04-15,2601.2,429.97,Delivered,
55654,9,7,Parcel,2024-12-04,2024-12-07,2024-12-06,56.7,43.06,Delivered,
55655,9,1,LTL,2026-02-01,2026-02-04,2026-02-04,4905.6,817.49,Delivered,
55656,1,7,LTL,2025-01-24,2025-01-25,2025-01-30,2676.6,1413.22,Delivered,Mechanical Issue
55657,1,7,FTL,2026-05-19,2026-05-20,2026-05-19,9061.5,1909.46,Delivered,
55658,3,8,Parcel,2025-08-30,2025-09-03,2025-09-02,43.3,123.29,Delivered,
55659,2,4,LTL,2024-12-30,2024-12-31,2024-12-31,3940.4,468.18,Delivered,
55660,13,3,Air,2024-12-25,2024-12-29,2024-12-27,717.7,8119.48,Delivered,
55661,2,4,Parcel,2026-02-04,2026-02-05,2026-02-04,15.2,38.85,Delivered,
55662,8,5,Parcel,2026-01-13,2026-01-20,2026-01-20,43.1,74.84,Delivered,
55663,7,8,LTL,2025-10-03,2025-10-04,2025-10-04,920.8,324.21,Delivered,
55664,16,3,Air,2025-12-08,2025-12-14,2025-12-20,979.5,1005.6,Delivered,Mechanical Issue
55665,6,1,Parcel,2024-11-08,2024-11-09,2024-11-09,58.4,126.16,Delivered,
55666,7,1,Parcel,2025-05-23,2025-05-24,2025-05-24,72.0,71.35,Delivered,
55667,8,8,LTL,2026-02-19,2026-02-26,2026-02-25,4164.2,1190.23,Delivered,
55668,8,5,LTL,2026-03-26,2026-04-02,2026-04-02,2792.7,1576.41,Delivered,
55669,8,8,LTL,2025-05-16,2025-05-23,2025-05-23,4368.8,1455.27,Delivered,
55670,9,5,LTL,2024-11-12,2024-11-15,2024-11-13,632.2,1270.92,Delivered,
55671,4,6,LTL,2024-11-04,2024-11-05,2024-11-05,3828.0,1733.13,Delivered,
55672,8,8,FTL,2024-08-28,2024-09-04,2024-09-03,13392.5,3246.4,Delivered,
55673,3,8,FTL,2024-08-14,2024-08-18,2024-08-18,29615.4,3645.55,Delivered,
55674,6,7,LTL,2024-12-21,2024-12-22,2024-12-22,378.6,1326.7,Delivered,
55675,2,8,LTL,2026-04-24,2026-04-25,2026-04-25,1387.7,1652.25,Delivered,
55676,9,6,LTL,2025-06-11,2025-06-14,2025-06-13,3904.4,1788.1,Delivered,
55677,5,6,LTL,2025-07-26,2025-07-27,2025-07-28,661.3,794.03,Delivered,Capacity Constraint
55678,14,3,Air,2025-07-07,2025-07-12,2025-07-10,1245.9,675.02,Delivered,
55679,9,5,LTL,2024-10-04,2024-10-07,2024-10-06,4764.9,1141.23,Delivered,
55680,7,1,FTL,2025-06-30,2025-07-01,2025-07-01,15953.9,1906.49,Delivered,
55681,3,6,Parcel,2026-04-22,2026-04-26,2026-04-25,74.0,54.82,Delivered,
55682,2,1,FTL,2025-02-21,2025-02-22,2025-02-21,33607.1,1284.8,Delivered,
55683,6,5,LTL,2025-09-06,2025-09-07,2025-09-07,893.5,567.55,Delivered,
55684,5,1,LTL,2025-08-17,2025-08-18,2025-08-18,2593.8,1805.37,Delivered,
55685,3,1,LTL,2026-04-29,2026-05-03,2026-05-01,4496.3,320.61,Delivered,
55686,13,2,Air,2024-12-18,2024-12-22,2024-12-21,1455.4,3728.03,Delivered,
55687,4,8,LTL,2024-10-25,2024-10-26,2024-10-25,3560.2,1006.76,Delivered,
55688,1,7,LTL,2026-02-05,2026-02-06,2026-02-05,3076.8,601.96,Delivered,
55689,14,3,Air,2025-12-25,2025-12-30,2025-12-29,1056.0,8343.54,Delivered,
55690,3,1,LTL,2024-09-22,2024-09-26,2024-09-25,1036.6,1738.2,Delivered,
55691,5,4,Parcel,2026-01-25,2026-01-26,2026-01-31,56.3,124.6,Delivered,Mechanical Issue
55692,5,4,Parcel,2025-04-22,2025-04-23,2025-04-26,60.9,72.01,Delivered,Mechanical Issue
55693,7,1,FTL,2026-01-24,2026-01-25,2026-01-26,13842.8,2725.85,Delivered,Capacity Constraint
55694,8,7,LTL,2026-03-29,2026-04-05,2026-04-03,1879.2,1908.41,Delivered,
55695,4,4,LTL,2025-08-08,2025-08-09,2025-08-09,4544.9,1461.76,Delivered,
55696,3,7,LTL,2024-11-03,2024-11-07,2024-11-05,2722.3,405.76,Delivered,
55697,5,6,FTL,2026-04-15,2026-04-16,2026-04-15,32095.3,1387.25,Delivered,
55698,8,1,LTL,2025-01-02,2025-01-09,2025-01-09,2102.1,1455.52,Delivered,
55699,9,1,LTL,2025-08-13,2025-08-16,2025-08-15,2751.9,1404.23,Delivered,
55700,16,3,Air,2025-09-29,2025-10-05,2025-10-05,914.3,5738.88,Delivered,
55701,16,2,Air,2026-05-18,2026-05-24,2026-05-24,837.0,3498.37,Delivered,
55702,9,1,FTL,2026-04-17,2026-04-20,2026-04-19,9626.2,3135.25,Delivered,
55703,6,4,LTL,2025-07-23,2025-07-24,2025-07-23,817.7,1453.36,Delivered,
55704,11,2,Air,2025-07-15,2025-07-21,2025-07-19,1909.0,3796.0,Delivered,
55705,1,7,LTL,2025-08-28,2025-08-29,2025-08-28,2231.7,1604.34,Delivered,
55706,15,3,Air,2025-03-15,2025-03-22,2025-03-23,638.7,4024.38,Delivered,Customs Hold
55707,7,6,LTL,2024-11-28,2024-11-29,2024-11-28,705.6,1034.61,Delivered,
55708,6,7,FTL,2025-12-17,2025-12-18,2025-12-21,36898.9,1384.82,Delivered,Mechanical Issue
55709,3,4,LTL,2025-11-25,2025-11-29,2025-12-04,4924.8,502.93,Delivered,Warehouse Delay
55710,4,1,FTL,2025-04-05,2025-04-06,2025-04-06,15332.4,2972.57,Delivered,
55711,2,1,FTL,2025-07-21,2025-07-22,2025-07-22,10533.4,2624.0,Delivered,
55712,6,4,LTL,2024-11-11,2024-11-12,2024-11-12,3047.5,595.04,Delivered,
55713,14,3,Air,2025-10-22,2025-10-27,2025-10-25,669.7,6680.2,Delivered,
55714,8,5,FTL,2025-04-21,2025-04-28,2025-04-27,32293.2,3181.9,Delivered,
55715,1,8,Parcel,2024-08-19,2024-08-20,2024-08-20,24.6,87.61,Delivered,
55716,13,2,Air,2026-03-04,2026-03-08,2026-03-07,270.4,7390.32,Delivered,
55717,7,1,LTL,2025-12-23,2025-12-24,2025-12-23,3329.6,1976.99,Delivered,
55718,4,1,LTL,2026-07-07,2026-07-08,2026-07-07,660.8,1572.66,Delivered,
55719,12,2,Air,2026-01-06,2026-01-10,2026-01-09,121.6,6434.38,Delivered,
55720,3,8,LTL,2024-11-23,2024-11-27,2024-11-27,4651.1,658.53,Delivered,
55721,7,6,FTL,2025-01-15,2025-01-16,2025-01-16,21931.5,3498.93,Delivered,
55722,8,5,LTL,2025-01-29,2025-02-05,2025-02-03,2472.7,1631.59,Delivered,
55723,8,5,FTL,2026-05-03,2026-05-10,2026-05-10,29847.6,2765.21,Delivered,
55724,8,1,LTL,2025-10-24,2025-10-31,2025-10-29,3215.6,1983.91,Delivered,
55725,4,1,LTL,2026-02-08,2026-02-09,2026-02-09,1805.1,1996.62,Delivered,
55726,10,3,Air,2026-03-21,2026-03-25,2026-03-23,517.7,8038.56,Delivered,
55727,1,1,LTL,2025-09-01,2025-09-02,2025-09-02,2390.0,1621.7,Delivered,
55728,7,7,FTL,2024-10-01,2024-10-02,2024-10-01,18616.8,2958.86,Delivered,
55729,11,3,Air,2024-08-25,2024-08-31,2024-08-29,559.2,3450.56,Delivered,
55730,6,6,LTL,2026-03-02,2026-03-03,2026-03-02,4652.3,892.91,Delivered,
55731,10,3,Air,2024-10-30,2024-11-03,2024-11-03,1675.0,1645.26,Delivered,
55732,9,5,FTL,2024-11-28,2024-12-01,2024-11-30,23259.1,1657.63,Delivered,
55733,4,7,FTL,2025-12-09,2025-12-10,2025-12-09,26464.7,2350.02,Delivered,
55734,4,8,LTL,2026-04-23,2026-04-24,2026-04-23,3333.4,1264.07,Delivered,
55735,11,3,Air,2026-04-02,2026-04-08,2026-04-06,1635.0,6490.17,Delivered,
55736,7,4,LTL,2024-07-24,2024-07-25,2024-07-27,1336.0,1673.61,Delivered,Warehouse Delay
55737,4,5,FTL,2024-10-25,2024-10-26,2024-10-25,38683.6,3967.48,Delivered,
55738,5,5,Parcel,2025-09-04,2025-09-05,2025-09-04,72.4,55.91,Delivered,
55739,8,1,FTL,2026-01-17,2026-01-24,2026-01-23,27561.0,1929.81,Delivered,
55740,6,5,Parcel,2025-12-11,2025-12-12,2025-12-11,39.7,114.8,Delivered,
55741,9,6,LTL,2025-09-12,2025-09-15,2025-09-15,1589.0,893.41,Delivered,
55742,3,1,Parcel,2025-03-14,2025-03-18,2025-03-16,37.6,91.7,Delivered,
55743,7,4,LTL,2024-07-25,2024-07-26,2024-07-26,872.3,1368.58,Delivered,
55744,7,4,LTL,2025-01-29,2025-01-30,2025-01-31,3824.2,871.64,Delivered,Warehouse Delay
55745,6,8,Parcel,2025-06-19,2025-06-20,2025-06-20,21.5,116.87,Delivered,
55746,1,6,FTL,2025-10-27,2025-10-28,2025-11-01,41499.7,3923.14,Delivered,Capacity Constraint
55747,7,5,Parcel,2025-12-14,2025-12-15,2025-12-18,48.8,28.54,Delivered,Weather
55748,11,3,Air,2024-11-16,2024-11-22,2024-11-20,364.8,7775.62,Delivered,
55749,5,8,LTL,2025-10-04,2025-10-05,,754.6,1825.69,Cancelled,
55750,4,5,LTL,2024-11-19,2024-11-20,2024-11-19,4667.0,1053.35,Delivered,
55751,8,1,LTL,2024-07-13,2024-07-20,2024-07-19,838.7,946.83,Delivered,
55752,12,3,Air,2025-04-29,2025-05-03,2025-05-02,50.2,4997.27,Delivered,
55753,3,1,LTL,2025-06-12,2025-06-16,2025-06-18,920.9,853.77,Delivered,Weather
55754,7,4,LTL,2024-11-28,2024-11-29,2024-11-28,4134.7,1087.68,Delivered,
55755,5,5,FTL,2025-09-18,2025-09-19,2025-09-19,18606.7,4484.94,Delivered,
55756,4,4,Parcel,2024-09-17,2024-09-18,2024-09-18,52.1,28.56,Delivered,
55757,6,5,LTL,2026-06-10,2026-06-11,2026-06-11,4920.0,875.2,Delivered,
55758,9,1,Parcel,2024-10-24,2024-10-27,2024-10-29,39.3,114.86,Delivered,Mechanical Issue
